;B1;B2;B3;B4;B5;B6
X276_22365;53.63077144;42.97464444;421.4379206;37.04373768;16.42541796;19.93938058
X276_22360;119.4385779;74.09421456;48.79352975;68.96440526;103.3308112;85.00472775
X276_22355;39.64013541;18.15308257;14.89713961;146.2045392;307.6032818;291.7446212
X276_22350;116.3295477;102.2500161;33.68048956;26.40351516;50.7694737;54.04621579
X276_22345;378.5244303;262.2935195;133.2106542;129.6530819;172.0189227;173.6824993
X276_22340;97.9344522;105.5842557;131.2675491;122.7566414;90.19047681;134.3284587
X276_22335;107.002457;84.09693353;54.62284525;298.5173542;1272.223282;1243.587684
X276_22330;36.01293348;29.26721475;64.9860728;156.0565971;207.2589103;160.5644858
X276_22325;4.40445949;3.704710728;2.590806889;4.926028947;8.362030962;11.01913138
X276_22320;875.1920093;1026.204872;677.0642004;441.9633172;376.5900373;558.8273769
X276_22315;17.35875211;38.52899157;47.92992745;32.11770874;33.74676781;30.43379142
X276_22310;98.9707956;128.1829912;253.8990751;192.5092113;82.72437773;84.48000721
X276_22305;4.145373638;1.481884291;1.295403445;4.531946632;1.791863778;1.574161625
X276_22300;3.109030228;3.704710728;2.590806889;6.305317053;2.687795666;8.395528667
X276_22295;17.61783796;3.334239655;5.181613778;59.30938853;107.5118267;66.6395088
X276_22290;0.518171705;1.852355364;1.295403445;4.72898779;12.24440248;24.13714492
X276_22285;8.031661423;8.150363602;6.477017223;14.58104568;26.87795666;71.36199367
X276_22280;6.477146309;8.150363602;6.045216075;19.31003347;21.50236533;59.29342121
X276_22275;5.181717047;0;1.511304019;33.89107916;47.18574614;10.49441083
X276_22270;3.109030228;0.740942146;1.511304019;26.99463863;25.68338081;8.395528667
X276_22265;1.036343409;0;1.727204593;19.70411579;22.99558515;4.197764334
X276_22260;11.14069165;1.481884291;11.44273043;94.77679695;121.8467369;70.83727313
X276_22255;1.813600967;2.59329751;1.511304019;8.078687474;10.4525387;11.54385192
X276_22250;0.259085852;0.370471073;0;0.197041158;0;0.524720542
X276_22245;1.295429262;3.334239655;2.159005741;7.093481684;22.69694118;34.63155575
X276_22240;192.2417025;153.3750241;172.0727576;97.73241432;80.63386999;77.65864017
X276_22235;334.4798354;326.7554862;283.9092549;174.7755071;126.6250403;124.3587684
X276_22230;496.4084931;468.6459071;411.0746931;303.4433832;196.8063716;215.6601426
X276_26850;0.259085852;0.370471073;0.215900574;0.788164632;0.298643963;0.524720542
X276_22225;6.995318014;5.927537165;7.124718945;28.76800905;45.0952384;30.95851196
X276_22220;0.777257557;0.370471073;0.647701722;2.364493895;2.389151703;1.574161625
X276_27445;0;0;0.215900574;0.591123474;0;0
X276_26860;0.259085852;0;0.215900574;0.197041158;0.298643963;1.049441083
X276_22205;474.6452815;306.3795772;292.5452779;318.8125935;167.5392632;169.484735
X276_22200;78.50301327;66.31432203;47.28222573;58.5212239;63.01387618;55.62037742
X276_22195;135.5019008;90.39494176;87.22383194;118.2246947;123.6386007;88.153051
X276_22190;48.44905439;29.63768582;26.55577061;44.13721937;40.91422292;28.33490925
X276_22185;4.922631195;3.704710728;10.57912813;19.70411579;17.61999381;16.26633679
X276_22180;1.554515114;1.111413218;1.079502871;2.167452737;1.493219815;0.524720542
X276_22175;1.554515114;1.852355364;1.727204593;4.137864316;23.59287307;21.51354221
X276_26865;0.259085852;0;0.215900574;1.773370421;4.181015481;5.247205417
X276_22170;81.6120435;53.34783448;41.02110908;238.4198011;1101.697579;1113.456989
X276_22165;229.0318935;173.009991;122.1997249;608.0690133;2789.633258;2712.805201
X276_22160;183.1736976;143.3723052;105.1435796;575.3601811;2404.979834;2535.974378
X276_22155;35.75384763;33.34239655;51.60023721;40.78751968;37.0318514;38.30459954
X276_22150;76.43032645;64.46196667;94.13265031;83.74249211;54.05455729;75.559758
X276_22145;23.83589842;21.48732222;33.89639013;45.31946632;48.97760992;25.186586
X276_22140;25.90858524;13.33695862;19.43105167;140.6873867;157.0867245;62.966465
X276_22135;72.02586696;51.86595019;45.98682228;60.49163547;54.95048918;64.01590609
X276_22130;773.6303552;859.1224178;976.7341972;1132.198493;685.6865389;772.9133579
X276_22125;193.7962176;245.6223213;215.2528724;171.0317251;173.5121425;216.7095837
X276_22120;269.9674582;414.5571305;372.2125898;343.2456971;354.789028;348.4144397
X276_22115;823.3748388;1015.090739;1014.732698;914.2709726;708.0848361;686.3344685
X276_22110;1237.134945;1147.348912;1129.591804;1358.795825;1307.46327;1020.056733
X276_22105;833.9973588;947.6650042;796.889019;856.7349545;943.1176349;735.1334789
X276_22100;632.9467373;559.781791;695.8475503;1084.711574;900.4115482;531.5419087
X276_22095;12.69520677;31.49004119;87.22383194;205.1198454;2741.55158;6733.738712
X276_22090;9.327090685;17.78261149;51.60023721;69.55552874;39.71964707;35.68099684
X276_22085;9.586176538;8.520834674;18.3515488;42.75793126;37.33049537;27.28546817
X276_22080;5.181717047;5.927537165;9.931426409;16.55145726;19.71050155;24.13714492
X276_22075;6.995318014;7.038950383;10.57912813;19.31003347;29.86439629;31.4832325
X276_22070;45.08093831;54.08877663;53.54334238;137.5347282;128.1182601;135.3778998
X276_22065;351.3204158;300.8225111;393.8026472;589.5471444;454.5361116;508.9789254
X276_22060;19.94961063;28.89674368;56.35004984;234.4789779;31.65626007;24.13714492
X276_22055;21.7632116;23.33967759;63.69066936;213.5926152;44.19930651;29.90907088
X276_22050;27.2040145;35.93569406;74.70159864;250.0452294;70.18133129;54.57093634
X276_22045;34.45841837;36.67663621;79.88321242;169.8494781;80.03658207;71.88671421
X276_22040;80.31661423;92.98823927;181.3564822;316.8421819;139.1680867;102.3205056
X276_22035;23.83589842;42.60417337;67.57687969;81.18095705;44.19930651;38.30459954
X276_22030;17.35875211;16.3007272;28.49887578;47.68396021;53.75591333;54.57093634
X276_22025;147.6789359;158.9320902;280.0230446;399.7965094;293.8656595;284.9232541
X276_22020;42.49007979;62.98008238;93.70084916;193.2973759;171.1229908;135.9026203
X276_22015;58.81248849;91.87682605;129.756245;291.4238725;218.0100929;181.5533074
X276_22010;68.13957917;88.17211533;156.0961151;354.6740842;286.3995605;228.7781562
X276_22005;99.48896731;94.47012356;179.4133771;449.0567988;315.3680249;230.8770383
X276_22000;188.8735864;265.9982303;400.2796644;1006.880317;439.6039134;322.1784126
X276_21995;10.8816058;6.66847931;7.124718945;13.20175758;14.93219815;25.71130654
X276_21990;50.26265536;59.27537165;93.05314744;112.7075423;65.10438392;60.86758284
X276_21985;116.0704619;118.1802722;126.3018358;192.7062524;176.4985821;163.712809
X276_21980;30.57213058;37.41757835;30.8737821;25.61535053;19.11321363;19.41466004
X276_21975;25.39041353;18.15308257;32.16918554;26.99463863;29.86439629;23.61242438
X276_21970;17.09966626;13.33695862;23.96496373;22.06860968;22.09965326;16.79105733
X276_21965;193.7962176;87.06070211;111.6205968;148.7660742;93.4755604;101.7957851
X276_21960;180.841925;131.1467598;192.151511;422.2592014;433.9296781;427.6472415
X276_21955;39.64013541;12.96648755;31.73738439;159.9974202;89.29454492;50.373172
X276_21950;181.1010108;3425.375539;3997.61503;922.9407836;1431.699158;2443.623563
X276_21945;196.1279902;336.7582052;279.807144;175.1695894;207.2589103;213.0365399
X276_21940;692.5364834;917.6568473;896.6350842;787.7705493;601.4689413;582.9645218
X276_21935;1231.694142;6332.091576;3723.637202;818.7060111;859.4973253;820.6629272
X276_21930;2468.05183;5227.346837;4342.624147;2213.95445;1822.026818;2043.261789
X276_21925;409.3556467;453.4565931;413.2336988;353.8859196;274.7524459;315.8817661
X276_21920;192.7598742;228.2101808;215.2528724;191.3269643;147.5301177;204.1162907
X276_21915;295.6169576;403.4429983;356.0200467;285.9067201;232.0463592;322.7031331
X276_21910;346.1386988;518.6595019;461.5954274;326.6942398;255.0419443;316.9312072
X276_21905;308.0530785;444.9357584;381.2804139;287.0889671;209.0507741;261.8355503
X276_21900;261.9357967;343.7971556;303.124406;222.2624261;149.0233375;206.7398934
X276_21895;168.1467182;238.2128998;237.0588304;193.6914582;160.969096;186.8005128
X276_21890;64.25329139;42.2337023;56.56595041;86.89515063;47.18574614;48.27428984
X276_21885;140.424532;9.632247893;10.36322756;899.0988035;1900.57018;559.876818
X276_21880;874.6738376;917.6568473;831.4331109;693.9789581;684.1933191;702.0760848
X276_21875;473.0907664;333.0534944;344.1455151;437.2343294;531.586254;570.8959494
X276_21870;595.6383746;403.0725272;480.8105785;639.0044751;763.9312572;552.5307304
X276_21865;402.6194146;253.4022138;344.3614157;547.5773778;355.3863159;369.4032614
X276_21860;43.78550905;42.97464444;95.8598549;310.5368648;375.3954614;207.7893345
X276_21855;3324.848743;3785.473422;3254.269353;3979.443225;3924.181673;3918.088285
X276_21850;1660.740314;1615.253877;1576.937793;3010.985934;1896.090521;1607.219019
X276_21845;80.05752838;401.5906429;370.053584;499.3022941;840.0854677;435.5180496
X276_21840;31.86755984;226.7282966;213.5256678;302.8522597;416.9069723;196.7702031
X276_21835;111.1478307;648.3243774;725.425929;960.7726859;1253.110068;686.3344685
X276_21830;56.99888752;147.447487;271.1711211;372.6048296;417.8029041;356.8099684
X276_21825;36.27201933;108.9184954;184.1631897;345.4131498;317.7571766;353.1369246
X276_21820;46.11728172;134.4809994;181.1405817;397.0379332;268.7795666;313.7828839
X276_21815;47.93088269;130.4058176;190.8561075;371.2255415;284.6076967;207.264614
X276_21810;27.7221862;60.01631379;85.71252792;157.6329263;148.7246935;90.25193317
X276_21805;278.7763771;325.2736019;227.9910063;279.9954854;196.2090836;195.7207621
X276_21800;15740.24279;6354.319841;4953.622772;1275.053333;1486.649647;2123.544032
X276_21795;2150.671661;588.3080636;769.037845;378.7131055;263.1053313;381.4718338
X276_21790;2306.641344;2318.037502;3022.823938;2633.652116;1673.600768;2417.387536
X276_21785;157.7832841;111.1413218;131.4834496;428.7615596;699.4241612;686.3344685
X276_21780;169.4421474;317.1232383;277.0004366;218.7156853;194.4172199;180.5038663
X276_21775;1413.572411;1142.532789;1102.604232;807.0805827;976.8644028;966.5352378
X276_21770;175.4011221;152.634082;61.74756419;22.462692;56.74235296;73.98559638
X276_21765;260.8994533;167.823396;72.75849347;67.78215832;135.5843592;136.4273408
X276_21760;293.5442707;213.0208669;117.8817135;81.37799821;147.5301177;128.0318122
X276_21755;396.9195258;276.7418914;350.4066318;385.8065872;253.8473685;262.3602708
X276_21750;743.0582246;434.9330395;330.7596795;563.3406704;404.9612137;533.6407909
X276_21745;116.5886336;107.8070822;116.3704094;107.9785545;172.6162106;217.2343043
X276_21740;81.35295764;105.5842557;98.88246294;100.4909905;181.5755295;271.8052406
X276_21735;355.2067036;294.5245029;341.1229071;480.7804253;531.884898;633.8624144
X276_21730;291.7306698;219.3188751;256.489882;451.2242516;504.1110094;554.104892
X276_21725;59.58974604;55.57066092;71.24718945;106.5992664;68.68811147;49.84845146
X276_21720;1697.530505;1476.697696;1255.89364;2267.352604;3024.068769;2755.832285
X276_21715;256.235908;272.2962385;300.7494997;1047.076713;712.5644956;387.7684803
X276_21710;27.46310035;31.49004119;37.13489875;95.36792042;57.93692881;29.90907088
X276_21705;122.2885223;218.948404;210.9348609;302.8522597;205.1684025;178.4049842
X276_21700;336.5525222;118.1802722;343.713714;586.9856094;106.6158948;90.25193317
X276_21695;42.49007979;20.375909;90.8941417;300.8818481;334.1825945;179.4544253
X276_21690;120.2158355;240.0652552;255.8421803;172.8050955;133.4938514;143.7734284
X276_21685;362.4611075;612.0182123;658.2808504;560.9761765;440.4998453;354.7110862
X276_21680;96.63902293;17.04166935;50.08893319;825.2083693;969.9955916;263.4097119
X276_21675;644.3465148;428.6350312;299.8858974;1402.14488;5312.577457;4937.620297
X276_21670;514.0263311;446.0471716;784.3667857;882.7443874;382.2642726;312.7334429
X276_21665;143.5335622;59.64584272;109.0297899;726.8848315;1468.432366;627.5657679
X276_21660;357.7975621;183.7536521;245.2630522;245.5132827;90.48912077;118.5868424
X276_21655;395.3650107;449.3814113;460.5159246;438.4165763;408.2462973;269.1816379
X276_21650;247.6860749;212.6503958;228.4228074;249.0600236;193.8199319;151.6442366
X276_21645;172.2920918;123.7373383;122.1997249;115.8602008;101.8375914;87.62833046
X276_21640;1.036343409;2.222826437;8.42012239;25.02422705;12.24440248;9.444969751
X276_21635;475.6816249;379.7328496;329.2483755;315.8569761;444.9795048;348.9391602
X276_21630;136.2791583;74.83515671;165.3798398;516.641916;516.056768;511.0778076
X276_21625;3011.354862;4401.566816;5570.666613;2805.866088;2532.500806;3349.815938
X276_21620;599.0064907;824.668608;500.4575308;278.4191561;368.8252942;474.3473697
X276_21615;1495.702626;809.108823;560.2619898;813.9770233;923.4071334;1168.552646
X276_21610;5036.110798;2791.129062;1970.092739;2560.943929;3074.838242;4275.947694
X276_21605;191.205359;175.6032885;139.903572;182.2630711;238.6165264;288.5962979
X276_21600;163.4831728;167.0824538;188.4812012;272.9020037;251.1595728;252.3905806
X276_21595;110.1114873;765.3932364;168.6183484;99.89986705;60.32608051;70.31255259
X276_21590;38.0856203;258.9592799;71.46309003;37.04373768;40.01829103;36.73043792
X276_21585;48.44905439;399.3678165;127.3813387;92.60934421;68.68811147;60.3428623
X276_21580;11609.37796;3733.237001;7430.865959;9401.424767;2716.166843;2601.039725
X276_21575;2503.02842;1551.532853;6801.299885;4641.107433;3833.393908;3112.642253
X276_21570;133.9473857;119.2916854;272.4665245;303.6404243;66.29895977;156.3667214
X276_21565;224.1092623;485.3171054;1486.043652;534.7697025;146.9328298;289.645739
X276_21560;172.033006;318.9755937;859.0683844;305.2167536;187.2497648;239.7972876
X276_21555;176.4374655;321.1984201;965.5073674;157.4358852;214.1277214;239.7972876
X276_21550;128.2474969;224.8759412;681.3822119;108.9637603;143.3491022;158.9903241
X276_21545;403.1375863;576.8234603;1692.660501;369.2551299;434.82561;442.3394166
X276_21540;158.0423699;233.0263048;755.6520094;188.9624704;245.4853375;243.4703313
X276_21535;82.1302152;158.5616192;267.0690102;271.1286333;205.1684025;210.9376578
X276_21530;27.98127206;39.26993372;31.30558324;16.15737495;14.93219815;16.26633679
X276_21525;215.0412575;264.516346;252.3877711;210.8340389;216.2182292;233.5006411
X276_21520;43.5264232;50.3840659;74.91749921;46.10763095;35.53863159;41.45292279
X276_21515;50.78082706;74.83515671;88.73513596;80.39279242;65.10438392;61.39230338
X276_21510;147.9380217;157.0797349;162.1413312;189.1595116;134.3897833;128.0318122
X276_21505;16.58149455;11.85507433;13.38583559;150.5394446;116.4711455;29.90907088
X276_21500;600.5610058;502.3587747;347.1681232;264.2321927;170.5257028;211.9870988
X276_21495;297.9487302;237.1014866;496.787221;553.4886125;352.1012323;309.0603991
X276_21490;551.8528655;591.2718322;1058.128714;1231.507237;764.8271891;765.0425498
X276_21485;1244.648435;1180.691309;1571.97208;1760.956828;1380.332397;1332.790176
X276_21480;1088.678752;889.5010458;1240.564699;1558.595559;1261.173455;1115.555872
X276_21475;984.526239;796.1423354;1021.425616;1305.397671;929.6786566;762.9436676
X276_21470;2369.081034;1683.420555;2221.616908;3092.166891;2188.46296;1859.084879
X276_21465;670.2551001;482.7238079;587.4654621;647.0831625;549.5048918;533.1160704
X276_21460;654.9690348;502.3587747;612.5099287;639.7926397;563.5411581;473.8226492
X276_21455;1883.035975;1411.865258;1665.672929;1983.613337;1868.316632;1592.002124
X276_21450;1150.082099;822.4457816;1069.355544;1518.00508;1221.752452;1050.490524
X276_21445;794.3572234;572.0073364;754.7884071;1207.468216;1015.688118;830.6326175
X276_21440;143.2744764;171.1576356;175.7430673;212.4103682;215.3222973;185.7510718
X276_21435;57.77614508;68.90761954;75.78110151;114.6779539;111.6928421;88.67777155
X276_21430;167.3694606;118.5507433;192.3674115;297.1380661;234.7341549;177.3555431
X276_21425;1061.733823;891.3534012;1008.687482;793.0906605;846.356991;911.9643015
X276_21420;522.3170784;432.710213;535.0016226;556.0501476;513.6676162;558.8273769
X276_21415;509.8809575;286.0036682;463.322632;614.5713715;499.0340621;573.5195521
X276_21410;18.13600967;10.00271897;33.46458899;142.0666748;153.5029969;87.10360992
X276_21405;17.09966626;7.779892529;30.22608037;126.5004234;143.9463901;85.5294483
X276_21400;11.3997775;17.41214042;20.72645511;23.84198011;25.68338081;26.76074763
X276_21395;9.327090685;11.85507433;13.16993502;16.15737495;30.46168422;26.23602708
X276_21390;22.02229745;25.19203295;21.59005741;33.49699684;56.14506503;50.373172
X276_21385;16.58149455;15.18931398;14.24943789;21.28044505;24.190161;28.33490925
X276_21380;8.290747276;6.298008238;6.261116649;12.41359295;20.30778948;15.74161625
X276_21375;16.58149455;17.04166935;20.07875339;27.58576211;35.23998763;29.90907088
X276_21370;10.8816058;12.59601648;12.30633272;15.96033379;17.32134985;18.8899395
X276_21365;31.34938814;42.97464444;35.19179358;46.30467211;56.14506503;47.22484875
X276_21360;24.61315598;37.41757835;27.85117406;33.29995568;29.56575233;29.38435033
X276_21355;25.39041353;27.41485939;32.81688726;56.15673;57.04099692;58.76870067
X276_21350;29.27670132;28.89674368;46.20272286;75.86084579;69.2853994;55.62037742
X276_21345;17.09966626;17.41214042;21.37415684;38.22598463;43.30337463;43.55180496
